name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,mip_gap,x_bits,z_bits,sum_z,seed,layers,data_root
baseline,36,279.2930711455146,279.29307114551483,,2,2038.6834120750427,0.0,110100011100011010001101110001011100,++-+---+++---++-+---++-+++---+-+++--,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-18.039602464731992,279.29307114551483,0.2,2,3.2594330310821533,0.0,110100011100011010001101110001011100,++-+---+++---++-+---++-+++---+-+++--,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-18.908862568192994,279.29307114551483,0.3,2,1.1839051246643066,0.0,110100011100011010001101110001011100,++-+---+++---++-+---++-+++---+-+++--,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-9.798970724976993,279.29307114551483,0.4,2,2.883418083190918,0.0,110100011100011010001101110001011100,++-+---+++---++-+---++-+++---+-+++--,0,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,284.2630455565552,284.2630455565553,,2,4040.6974759101868,0.0,101101011101010000011110010110011000,+-++-+-+++-+-+-----++++--+-++--++---,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-16.46030569629195,285.8418618154135,0.2,2,11.895808935165405,0.0,010001100010101111001001101011001101,-+---++---+-+-++++--+--++-+-++--++-+,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-18.02519671131799,285.2969034265549,0.3,2,2.204026937484741,0.0,010001100011111111000001101001000111,-+---++---++++++++-----++-+--+---+++,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-9.895696134358982,284.2630455565553,0.4,2,2.6483969688415527,0.0,010010100010101111100001101001100111,-+--+-+---+-+-+++++----++-+--++--+++,0,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,284.1440995586178,284.1440995586186,,2,1877.9209949970245,0.0,111000001011001100101111101010000011,+++-----+-++--++--+-+++++-+-+-----++,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-18.912413115226965,284.1440995586186,0.2,2,2.895987033843994,0.0,000111110100110011010000010101111100,---+++++-+--++--++-+-----+-+-+++++--,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-20.655602957619994,284.5535180824507,0.3,2,1.1403820514678955,0.0,111000001011001100101111101011000001,+++-----+-++--++--+-+++++-+-++-----+,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-10.866994315103994,284.1440995586186,0.4,2,1.588888168334961,0.0,111000001011001100101111101010000011,+++-----+-++--++--+-+++++-+-+-----++,0,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,285.9002145292594,285.9002145292602,,2,3285.5821368694305,0.0,011100110101010110101010100101010100,-+++--++-+-+-+-++-+-+-+-+--+-+-+-+--,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-13.971338919671979,285.9002145292602,0.2,2,42.643290996551514,0.0,100011001010101001010101011010101011,+---++--+-+-+-+--+-+-+-+-++-+-+-+-++,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-15.245646116991999,285.9002145292602,0.3,2,4.7037599086761475,0.0,100011001010101001010101011010101011,+---++--+-+-+-+--+-+-+-+-++-+-+-+-++,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-8.498104510587991,285.9002145292602,0.4,2,9.409555912017822,0.0,100011001010101001010101011010101011,+---++--+-+-+-+--+-+-+-+-++-+-+-+-++,0,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,274.95509502328815,274.9550950232875,,2,36542.71588683128,0.0,100110101011100111110001110000001001,+--++-+-+-+++--+++++---+++------+--+,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-20.394373949928998,274.9550950232875,0.2,2,2.3045198917388916,0.0,011001010100011000001110001111110110,-++--+-+-+---++-----+++---++++++-++-,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-21.494357403102008,274.9550950232875,0.3,2,0.8482840061187744,8.273535808810783e-05,011001010100011000001110001111110110,-++--+-+-+---++-----+++---++++++-++-,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-10.953551425469998,274.9550950232875,0.4,2,1.44272780418396,0.0,011001010100011000001110001111110110,-++--+-+-+---++-----+++---++++++-++-,0,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,279.4834020944191,279.48340209441926,,2,2194.876752138138,0.0,101011101100101101011000011010011000,+-+-+++-++--+-++-+-++----++-+--++---,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-17.892572376672035,280.04370734616714,0.2,2,3.567718029022217,0.0,101011101100101101011010011010001000,+-+-+++-++--+-++-+-++-+--++-+---+---,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-18.851074447196993,280.04370734616714,0.3,2,1.0521118640899658,0.0,010100010011010010100101100101110111,-+-+---+--++-+--+-+--+-++--+-+++-+++,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-9.982611657191997,280.04370734616714,0.4,2,2.766796112060547,0.0,010100010011010010100101100101110111,-+-+---+--++-+--+-+--+-++--+-+++-+++,0,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,289.9432665545641,289.943266554564,,2,2069.5297589302063,0.0,101111010011101100001000011001111000,+-++++-+--+++-++----+----++--++++---,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-15.45041395469205,289.943266554564,0.2,2,10.23534607887268,0.0,010000101100010011110111100110000111,-+----+-++---+--++++-++++--++----+++,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-17.069204427846,289.943266554564,0.3,2,1.8374388217926025,0.0,101111010011101100001000011001111000,+-++++-+--+++-++----+----++--++++---,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-9.593983941842005,289.943266554564,0.4,2,4.491191148757935,0.0,010000101100010011110111100110000111,-+----+-++---+--++++-++++--++----+++,0,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,270.62932606413904,270.6293260641387,,2,1877.0548250675201,0.0,100111001000011011011000010111010011,+--+++--+----++-++-++----+-+++-+--++,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-19.796536842680062,270.75340626783634,0.2,2,-0.6139800548553467,0.0,101100001100011011011000010111010011,+-++----++---++-++-++----+-+++-+--++,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-20.240058948156996,270.75340626783634,0.3,2,1.483794927597046,0.0,101100001100011011011000010111010011,+-++----++---++-++-++----+-+++-+--++,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-10.475095914158008,270.75340626783634,0.4,2,2.5162899494171143,0.0,101100001100011011011000010111010011,+-++----++---++-++-++----+-+++-+--++,0,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,274.35388571027903,274.3538857102792,,2,951.7504961490631,0.0,000111010001111010101100011100100110,---+++-+---++++-+-+-++---+++--+--++-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-19.722448740414002,274.4172467501294,0.2,2,2.7449491024017334,0.0,000111001001111010101100011100100110,---+++--+--++++-+-+-++---+++--+--++-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-20.516071831065993,274.4172467501294,0.3,2,1.0663001537322998,0.0,000111001001111010101100011100100110,---+++--+--++++-+-+-++---+++--+--++-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-10.52324730753,274.4172467501294,0.4,2,1.9180731773376465,0.0,000111001001111010101100011100100110,---+++--+--++++-+-+-++---+++--+--++-,0,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,273.3540312132993,273.35403121329904,,2,1920.735834121704,0.0,010100010110100100100110100101101111,-+-+---+-++-+--+--+--++-+--+-++-++++,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-18.473695295627007,275.39129607527883,0.2,2,4.64571213722229,0.0,101010101001011011011011011010010000,+-+-+-+-+--+-++-++-++-++-++-+--+----,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-18.596987190507008,275.4084097828914,0.3,2,2.213318109512329,0.0,011010100101011011011011011010010000,-++-+-+--+-+-++-++-++-++-++-+--+----,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-9.481603351568001,273.35403121329904,0.4,2,6.150277853012085,0.0,010100010110100100100110100101101111,-+-+---+-++-+--+--+--++-+--+-++-++++,0,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,287.266767115611,287.26676711561106,,2,2371.033055782318,0.0,000111001011100111001110110011100000,---+++--+-+++--+++--+++-++--+++-----,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-19.66431000238299,288.0704786187474,0.2,2,7.665113925933838,0.0,000101001011100111101100110011101000,---+-+--+-+++--++++-++--++--+++-+---,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-22.118447533086982,288.0093657753913,0.3,2,0.9998171329498291,0.0,111010110100011000010001001100011111,+++-+-++-+---++----+---+--++---+++++,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-11.515986836973005,288.0093657753913,0.4,2,1.8667519092559814,0.0,000101001011100111101110110011100000,---+-+--+-+++--++++-+++-++--+++-----,0,23,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,277.1604490151801,277.1604490151797,,2,2625.3108789920807,0.0,100101110101110100111000000101101010,+--+-+++-+-+++-+--+++------+-++-+-+-,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-17.671621857345027,277.1604490151797,0.2,2,3.781118869781494,0.0,011010001010001011000111111010010101,-++-+---+-+---+-++---++++++-+--+-+-+,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-18.386353933995004,277.1604490151797,0.3,2,1.7144949436187744,0.0,100101110101110100111000000101101010,+--+-+++-+-+++-+--+++------+-++-+-+-,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-9.340828374855015,277.1604490151797,0.4,2,4.171681880950928,0.0,100101110101110100111000000101101010,+--+-+++-+-+++-+--+++------+-++-+-+-,0,24,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,296.03906016495193,296.0390601649521,,2,3360.2728731632233,0.0,011100101110110100011001001010001011,-+++--+-+++-++-+---++--+--+-+---+-++,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-13.929813967541953,297.28668232724516,0.2,2,17.10321283340454,0.0,010001010101100101100110111011100001,-+---+-+-+-++--+-++--++-+++-+++----+,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-16.308287417260996,296.0390601649521,0.3,2,3.486917018890381,0.0,100011010001001011100110110101110100,+---++-+---+--+-+++--++-++-+-+++-+--,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-9.319129331823994,296.0390601649521,0.4,2,7.652980804443359,0.0,011100101110110100011001001010001011,-+++--+-+++-++-+---++--+--+-+---+-++,0,25,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,289.79070337895683,289.79070337895706,,2,1806.1119451522827,0.0,011000101010111101000101000101110011,-++---+-+-+-++++-+---+-+---+-+++--++,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-16.705987399642904,289.8686657311608,0.2,2,13.000344038009644,0.0,011000101010111100000111000101110011,-++---+-+-+-++++-----+++---+-+++--++,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,36,-18.953275954429987,291.92084837432077,0.3,2,1.4294898509979248,0.0,100111011101000001111011110000000110,+--+++-+++-+-----++++-++++-------++-,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,36,-10.486184971892012,289.79070337895706,0.4,2,3.443100929260254,0.0,100111010101000010111010111010001100,+--+++-+-+-+----+-+++-+-+++-+---++--,0,26,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,36,300.4312345681007,300.4312345681005,,2,2220.9023010730743,0.0,110000110110010000111011000101101101,++----++-++--+----+++-++---+-++-++-+,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,36,-16.242681604155976,300.4312345681005,0.2,2,28.868737936019897,0.0,001111001001101111000100111010010010,--++++--+--++-++++---+--+++-+--+--+-,0,27,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
