name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family,data_root
precond_p=inf,32,-496.0,219.14704115632802,0.0,2,0.007709980010986328,0.006521940231323242,0.0,10101100101100101000111110000101,+-+-++--+-++--+-+---+++++----+-+,0,True,"[[3e-05, 254.1019666], [0.006522, 219.14704116]]",20,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,220.6380724455623,0.0,2,0.008797883987426758,0.007508993148803711,0.0,11000100010011110101110100011001,++---+---+--++++-+-+++-+---++--+,0,True,"[[3e-05, 246.68472521], [0.007509, 220.63807245]]",21,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,207.93514750570606,0.0,2,0.008656978607177734,0.007388114929199219,0.0,10111001111001000101100001011001,+-+++--++++--+---+-++----+-++--+,0,True,"[[3.1e-05, 254.51920692], [0.007388, 207.93514751]]",22,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,230.33200920515375,0.0,2,0.008705854415893555,0.007459878921508789,0.0,11101110011010100101000101010100,+++-+++--++-+-+--+-+---+-+-+-+--,0,True,"[[3e-05, 264.50826271], [0.00746, 230.33200921]]",23,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,216.06075821509174,0.0,2,0.008018016815185547,0.006643056869506836,0.0,10110001110001110001011100100011,+-++---+++---+++---+-+++--+---++,0,True,"[[3.1e-05, 244.84147058], [0.006643, 216.06075822]]",24,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,222.6713160155002,0.0,2,0.009738922119140625,0.008486032485961914,0.0,11100001101110111110000100010010,+++----++-+++-+++++----+---+--+-,0,True,"[[3e-05, 274.15813441], [0.008486, 222.67131602]]",25,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,225.72108955310796,0.0,2,0.007969856262207031,0.0066950321197509766,0.0,11001100010001000111100011110110,++--++---+---+---++++---++++-++-,0,True,"[[3e-05, 261.17687384], [0.006695, 225.72108955]]",26,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,236.88614250311787,0.0,2,0.008186101913452148,0.00681304931640625,0.0,10001010011001010101000101101111,+---+-+--++--+-+-+-+---+-++-++++,0,True,"[[3.1e-05, 272.23614868], [0.006813, 236.8861425]]",27,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,237.3779073150253,0.0,2,0.010812044143676758,0.009443044662475586,0.0,11000011111011100011000010010011,++----+++++-+++---++----+--+--++,0,True,"[[3e-05, 282.88502047], [0.009443, 237.37790732]]",28,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,221.7044766449549,0.0,2,0.007882118225097656,0.006613969802856445,0.0,11100111100110100110010001100001,+++--++++--++-+--++--+---++----+,0,True,"[[3e-05, 261.46899057], [0.006614, 221.70447664]]",29,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,226.22965212691497,0.0,2,0.007889986038208008,0.006680965423583984,0.0,10101111001000011011001000111010,+-+-++++--+----++-++--+---+++-+-,0,True,"[[3e-05, 261.81610913], [0.006681, 226.22965213]]",30,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,221.6964373231021,0.0,2,0.008332014083862305,0.007133960723876953,0.0,11000100111011010110011001101000,++---+--+++-++-+-++--++--++-+---,0,True,"[[3e-05, 257.62803449], [0.007134, 221.69643732]]",31,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,213.3615546601922,0.0,2,0.008018970489501953,0.006657123565673828,0.0,10011001111001111100010001100010,+--++--++++--+++++---+---++---+-,0,True,"[[3.1e-05, 243.49377207], [0.006657, 213.36155466]]",32,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,211.9754112086553,0.0,2,0.013751983642578125,0.012531042098999023,0.0,10111000011001001100111001100011,+-+++----++--+--++--+++--++---++,0,True,"[[3e-05, 244.7231315], [0.012531, 211.97541121]]",33,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,220.01620769730204,0.0,2,0.007595062255859375,0.006437063217163086,0.0,10101110000111100100111000101100,+-+-+++----++++--+--+++---+-++--,0,True,"[[3.7e-05, 260.14435292], [0.006437, 220.0162077]]",34,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,212.17555246111118,0.0,2,0.007947921752929688,0.006612062454223633,0.0,11010001111011010111000000011001,++-+---++++-++-+-+++-------++--+,0,True,"[[3.1e-05, 243.34928622], [0.006612, 212.17555246]]",35,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,217.5879615503261,0.0,2,0.007891178131103516,0.0066258907318115234,0.0,10110111110000000010110001110110,+-++-+++++--------+-++---+++-++-,0,True,"[[3e-05, 252.6981221], [0.006626, 217.58796155]]",36,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,214.33289297853307,0.0,2,0.008026123046875,0.006762981414794922,0.0,11100011000001010101010101010111,+++---++-----+-+-+-+-+-+-+-+-+++,0,True,"[[3.1e-05, 247.66599764], [0.006763, 214.33289298]]",37,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,210.71523308584509,0.0,2,0.011848926544189453,0.010751962661743164,0.0,11001000011010111100001011101001,++--+----++-+-++++----+-+++-+--+,0,True,"[[3.1e-05, 258.36327536], [0.010752, 210.71523309]]",38,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,221.81039236406806,0.0,2,0.007894039154052734,0.006638050079345703,0.0,10110110011010000010110010011011,+-++-++--++-+-----+-++--+--++-++,0,True,"[[3e-05, 252.95340792], [0.006638, 221.81039236]]",39,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,217.7916841645937,0.0,2,0.007982969284057617,0.006731986999511719,0.0,10101011111001001001000011001101,+-+-+-+++++--+--+--+----++--++-+,0,True,"[[3.1e-05, 258.41155191], [0.006732, 217.79168416]]",40,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,231.51158929266424,0.0,2,0.009296894073486328,0.008064985275268555,0.0,11010010110010111101001100101000,++-+--+-++--+-++++-+--++--+-+---,0,True,"[[3e-05, 265.68583641], [0.008065, 231.51158929]]",41,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,220.1581047796591,0.0,2,0.008531808853149414,0.0073778629302978516,0.0,11101101101010000011010011010010,+++-++-++-+-+-----++-+--++-+--+-,0,True,"[[3e-05, 254.86452504], [0.007378, 220.15810478]]",42,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,213.78114945974184,0.0,2,0.00976109504699707,0.008432149887084961,0.0,10000101100110110000111111001010,+----+-++--++-++----++++++--+-+-,0,True,"[[3.1e-05, 264.09886907], [0.008432, 213.78114946]]",43,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,212.3412909269201,0.0,2,0.007624149322509766,0.006598949432373047,0.0,10101110010101110000101001100110,+-+-+++--+-+-+++----+-+--++--++-,0,True,"[[3e-05, 241.53176605], [0.006599, 212.34129093]]",44,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,229.39780164089402,0.0,2,0.007929801940917969,0.006632804870605469,0.0,10100100111000011011011100010101,+-+--+--+++----++-++-+++---+-+-+,0,True,"[[3.1e-05, 253.53807005], [0.006633, 229.39780164]]",45,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,211.24765988437215,0.0,2,0.007853984832763672,0.0065670013427734375,0.0,11111111100100010001010001001001,+++++++++--+---+---+-+---+--+--+,0,True,"[[3.1e-05, 243.75116571], [0.006567, 211.24765988]]",46,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,225.62881216143123,0.0,2,0.00993800163269043,0.008393049240112305,0.0,10010000110101011111000011110100,+--+----++-+-+-+++++----++++-+--,0,True,"[[3e-05, 255.262153], [0.008393, 225.62881216]]",47,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,219.56798265469826,0.0,2,0.012142181396484375,0.010770082473754883,0.0,11100010110110000011101010101001,+++---+-++-++-----+++-+-+-+-+--+,0,True,"[[5.5e-05, 263.62037058], [0.01077, 219.56798265]]",48,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
precond_p=inf,32,-496.0,225.2234827168229,0.0,2,0.01081395149230957,0.00948190689086914,0.0,11011101000101110011000000101110,++-+++-+---+-+++--++------+-+++-,0,True,"[[4.1e-05, 256.15840879], [0.009482, 225.22348272]]",49,inf,quantum,/local/scratch/a/rames102/Gurobi_QP/one_equality/complete_random
