name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,all_feasible,orig_traj,gurobi_log,seed,layers,data_root
precond_pen=0.400,24,-6.701573423013996,129.8799297660751,0.4,2,0.875952959060669,0.020050048828125,0.0,100001111001010100101011,+----++++--+-+-+--+-+-++,0,True,"[[5.698204040527344e-05, 151.73415711145324], [0.01766204833984375, 133.5814519629669], [0.020050048828125, 129.8799297660751]]","[[5.698204040527344e-05, 151.73415711145324], [0.01766204833984375, 133.5814519629669], [0.020050048828125, 129.8799297660751]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:22 2026

",9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-3.880292956031008,129.8799297660751,0.5,2,1.113494873046875,1.0361449718475342,0.0,100001111001010100101011,+----++++--+-+-+--+-+-++,0,True,"[[0.00011301040649414062, 151.73415711145324], [0.028358936309814453, 151.21695404775508], [0.0305330753326416, 131.18145431878898], [0.12032103538513184, 130.71153141870693], [1.0361449718475342, 129.8799297660751]]","[[0.00011301040649414062, 151.73415711145324], [0.028358936309814453, 151.21695404775508], [0.0305330753326416, 131.18145431878898], [0.12032103538513184, 130.71153141870693], [1.0361449718475342, 129.8799297660751]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:23 2026

",9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-2.727598639223002,129.8799297660751,0.6,2,1.640005111694336,1.6302809715270996,0.0,011110000110101011010100,-++++----++-+-+-++-+-+--,0,True,"[[0.00010013580322265625, 151.73415711145324], [0.019729137420654297, 145.17604460549288], [0.02267909049987793, 144.08272227669724], [0.025146961212158203, 130.0397713842231], [1.4369029998779297, 129.91584216818498], [1.6302809715270996, 129.8799297660751]]","[[0.00010013580322265625, 151.73415711145324], [0.019729137420654297, 145.17604460549288], [0.02267909049987793, 144.08272227669724], [0.025146961212158203, 130.0397713842231], [1.4369029998779297, 129.91584216818498], [1.6302809715270996, 129.8799297660751]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:24 2026

",9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.8123361801380007,129.8799297660751,0.8,2,2.6591739654541016,0.031019926071166992,0.0,100001111001010100101011,+----++++--+-+-+--+-+-++,0,True,"[[5.602836608886719e-05, 151.73415711145324], [0.029748916625976562, 151.56339098407105], [0.031019926071166992, 129.8799297660751]]","[[5.602836608886719e-05, 151.73415711145324], [0.029748916625976562, 151.56339098407105], [0.031019926071166992, 129.8799297660751]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:25 2026

",9,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,118.76675420807803,118.76675420807787,,2,4.6935341358184814,0.02043914794921875,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,True,"[[9.703636169433594e-05, 141.22609529146], [0.018471956253051758, 139.70773487298186], [0.02043914794921875, 118.76675420807787]]","[[9.703636169433594e-05, 141.22609529146], [0.018471956253051758, 139.70773487298186], [0.02043914794921875, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:28 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-0.872309151588027,118.76675420807787,0.0,2,2.0933568477630615,0.020714998245239258,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,True,"[[0.00026488304138183594, 141.22609529146], [0.014301061630249023, 140.67275362023997], [0.020714998245239258, 118.76675420807787]]","[[0.00026488304138183594, 141.22609529146], [0.014301061630249023, 140.67275362023997], [0.020714998245239258, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:33 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-11.930811019541991,118.76675420807787,0.2,2,0.47143006324768066,0.026157140731811523,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,True,"[[0.00010609626770019531, 141.22609529146], [0.022874116897583008, 136.41875834952003], [0.026157140731811523, 118.76675420807787]]","[[0.00010609626770019531, 141.22609529146], [0.022874116897583008, 136.41875834952003], [0.026157140731811523, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:35 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-12.721962693866995,118.76675420807787,0.3,2,0.17169904708862305,0.06694197654724121,0.0,100111010010111000001011,+--+++-+--+-+++-----+-++,0,True,"[[5.888938903808594e-05, 141.22609529146], [0.009904861450195312, 143.79614985124402], [0.010746955871582031, 139.70773487298186], [0.012053966522216797, 120.47532320799608], [0.06694197654724121, 118.76675420807787]]","[[5.888938903808594e-05, 141.22609529146], [0.010746955871582031, 139.70773487298186], [0.012053966522216797, 120.47532320799608], [0.06694197654724121, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:36 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-7.058050967074999,118.76675420807787,0.4,2,0.5062010288238525,0.5029850006103516,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,True,"[[9.417533874511719e-05, 141.22609529146], [0.015082120895385742, 137.1294264013419], [0.017652034759521484, 120.47532320799608], [0.5029850006103516, 118.76675420807787]]","[[9.417533874511719e-05, 141.22609529146], [0.015082120895385742, 137.1294264013419], [0.017652034759521484, 120.47532320799608], [0.5029850006103516, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:36 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-4.108938553654003,118.76675420807787,0.5,2,1.0125620365142822,0.024074077606201172,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,True,"[[0.00010609626770019531, 141.22609529146], [0.02210712432861328, 141.17677794165195], [0.024074077606201172, 118.76675420807787]]","[[0.00010609626770019531, 141.22609529146], [0.02210712432861328, 141.17677794165195], [0.024074077606201172, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:36 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-2.923281920160994,118.76675420807787,0.6,2,1.2667181491851807,1.2378959655761719,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,True,"[[0.0006220340728759766, 141.22609529146], [0.02620100975036621, 134.58020930574997], [0.02794814109802246, 121.28217353056193], [1.2378959655761719, 118.76675420807787]]","[[0.0006220340728759766, 141.22609529146], [0.02620100975036621, 134.58020930574997], [0.02794814109802246, 121.28217353056193], [1.2378959655761719, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:37 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.9544199566740144,118.76675420807787,0.8,2,-0.4354710578918457,-0.7827799320220947,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,True,"[[5.91278076171875e-05, 141.22609529146], [0.019115924835205078, 136.17291351647015], [0.02091503143310547, 121.28217353056193], [-0.7827799320220947, 118.76675420807787]]","[[5.91278076171875e-05, 141.22609529146], [0.019115924835205078, 136.17291351647015], [0.02091503143310547, 121.28217353056193], [-0.7827799320220947, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:39 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,114.27743181760898,114.27743181760884,,2,5.489902973175049,2.21311092376709,0.0,100101101100001101111000,+--+-++-++----++-++++---,0,True,"[[7.009506225585938e-05, 147.29621742052706], [0.01539301872253418, 138.70892603593103], [0.017247915267944336, 135.23818455641313], [0.01877593994140625, 116.15788001907903], [1.7683770656585693, 115.13893148031092], [2.21311092376709, 114.27743181760884]]","[[7.009506225585938e-05, 147.29621742052706], [0.01539301872253418, 138.70892603593103], [0.017247915267944336, 135.23818455641313], [0.01877593994140625, 116.15788001907903], [1.7683770656585693, 115.13893148031092], [2.21311092376709, 114.27743181760884]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:34:38 2026

",11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
