name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,seed,layers,data_root
precond_pen=0.000,20,-0.901093172742975,82.85950408443104,0.0,2,0.5940709114074707,0.01370382308959961,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-9.547707867045991,82.85950408443104,0.2,2,0.27360987663269043,0.2591700553894043,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-10.799466324876004,82.85950408443104,0.3,2,0.13061904907226562,0.009407997131347656,0.0,00011110110011001010,---++++-++--++--+-+-,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.381574180923997,82.85950408443104,0.4,2,0.12037801742553711,0.007128000259399414,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.7583162881150027,82.85950408443104,0.5,2,0.11345291137695312,0.005810976028442383,0.0,00011110110011001010,---++++-++--++--+-+-,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.6758842529829945,82.85950408443104,0.6,2,0.5268151760101318,0.04115414619445801,0.0,00011110110011001010,---++++-++--++--+-+-,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.125357173627995,82.85950408443104,0.7,2,0.5539588928222656,0.00937199592590332,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.7951008627260112,82.85950408443104,0.8,2,0.910938024520874,0.009304046630859375,0.0,11100001001100110101,+++----+--++--++-+-+,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.4177106933449988,82.85950408443104,1.0,2,0.8982288837432861,0.00972890853881836,0.0,00011110110011001010,---++++-++--++--+-+-,0,False,5,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,88.71565305593603,88.71565305593602,,2,-1.2993390560150146,0.671363115310669,0.0,01110000111100000111,-+++----++++-----+++,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-0.5841338088479802,88.71565305593602,0.0,2,0.7349569797515869,0.10398411750793457,0.0,10001111000011111000,+---++++----+++++---,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-8.805016424800991,88.71565305593602,0.2,2,0.2970449924468994,0.040963172912597656,0.0,10001111000011111000,+---++++----+++++---,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-10.997278798647002,88.71565305593602,0.3,2,0.2769341468811035,0.20202016830444336,0.0,10001111000011111000,+---++++----+++++---,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-7.175181221111003,88.71565305593602,0.4,2,0.30613207817077637,0.006154060363769531,0.0,01110000111100000111,-+++----++++-----+++,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-4.181071174679001,88.71565305593602,0.5,2,0.4639408588409424,0.04596686363220215,0.0,10001111000011111000,+---++++----+++++---,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.9016970266140003,88.71565305593602,0.6,2,0.5243539810180664,0.040596961975097656,0.0,01110000111100000111,-+++----++++-----+++,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.2679583157359957,88.71565305593602,0.7,2,0.8055999279022217,0.027196884155273438,0.0,01110000111100000111,-+++----++++-----+++,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.8961018370330045,88.71565305593602,0.8,2,0.8291850090026855,0.3917860984802246,0.0,10001111000011111000,+---++++----+++++---,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.4795025697929898,88.71565305593602,1.0,2,1.0198540687561035,0.5695269107818604,0.0,01110000111100000111,-+++----++++-----+++,0,False,6,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
