name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,trajectory,seed,layers,preconditioner_family
precond_p=inf,32,-496.0,237.3779073150253,0.0,2,0.0032889842987060547,0.0025370121002197266,0.0,11000011111011100011000010010011,++----+++++-+++---++----+--+--++,0,False,"[[3e-05, 282.88502047], [0.002537, 237.37790732]]",28,inf,quantum
precond_p=inf,32,-496.0,221.7044766449549,0.0,2,0.0032510757446289062,0.0025420188903808594,0.0,11100111100110100110010001100001,+++--++++--++-+--++--+---++----+,0,False,"[[3.6e-05, 261.46899057], [0.002542, 221.70447664]]",29,inf,quantum
precond_p=inf,32,-496.0,226.22965212691497,0.0,2,0.003059864044189453,0.0025849342346191406,0.0,10101111001000011011001000111010,+-+-++++--+----++-++--+---+++-+-,0,False,"[[3e-05, 261.81610913], [0.002585, 226.22965213]]",30,inf,quantum
precond_p=inf,32,-496.0,221.6964373231021,0.0,2,0.0032911300659179688,0.002604961395263672,0.0,11000100111011010110011001101000,++---+--+++-++-+-++--++--++-+---,0,False,"[[3e-05, 257.62803449], [0.002605, 221.69643732]]",31,inf,quantum
precond_p=inf,32,-496.0,213.3615546601922,0.0,2,0.0029609203338623047,0.002474069595336914,0.0,10011001111001111100010001100010,+--++--++++--+++++---+---++---+-,0,False,"[[2.9e-05, 243.49377207], [0.002474, 213.36155466]]",32,inf,quantum
precond_p=inf,32,-496.0,211.9754112086553,0.0,2,0.0033490657806396484,0.0025701522827148438,0.0,10111000011001001100111001100011,+-+++----++--+--++--+++--++---++,0,False,"[[2.9e-05, 244.7231315], [0.00257, 211.97541121]]",33,inf,quantum
precond_p=inf,32,-496.0,220.01620769730204,0.0,2,0.0033202171325683594,0.002637147903442383,0.0,10101110000111100100111000101100,+-+-+++----++++--+--+++---+-++--,0,False,"[[3e-05, 260.14435292], [0.002637, 220.0162077]]",34,inf,quantum
precond_p=inf,32,-496.0,212.17555246111118,0.0,2,0.003350973129272461,0.0026099681854248047,0.0,11010001111011010111000000011001,++-+---++++-++-+-+++-------++--+,0,False,"[[3e-05, 243.34928622], [0.00261, 212.17555246]]",35,inf,quantum
precond_p=inf,32,-496.0,217.5879615503261,0.0,2,0.003304004669189453,0.002688169479370117,0.0,10110111110000000010110001110110,+-++-+++++--------+-++---+++-++-,0,False,"[[3e-05, 252.6981221], [0.002688, 217.58796155]]",36,inf,quantum
precond_p=inf,32,-496.0,214.33289297853307,0.0,2,0.003031015396118164,0.0024690628051757812,0.0,11100011000001010101010101010111,+++---++-----+-+-+-+-+-+-+-+-+++,0,False,"[[3e-05, 247.66599764], [0.002469, 214.33289298]]",37,inf,quantum
precond_p=inf,32,-496.0,210.71523308584509,0.0,2,0.0032629966735839844,0.002577066421508789,0.0,11001000011010111100001011101001,++--+----++-+-++++----+-+++-+--+,0,False,"[[2.9e-05, 258.36327536], [0.002577, 210.71523309]]",38,inf,quantum
precond_p=inf,32,-496.0,221.81039236406806,0.0,2,0.003255128860473633,0.0026290416717529297,0.0,10110110011010000010110010011011,+-++-++--++-+-----+-++--+--++-++,0,False,"[[3e-05, 252.95340792], [0.002629, 221.81039236]]",39,inf,quantum
precond_p=inf,32,-496.0,217.7916841645937,0.0,2,0.003094911575317383,0.0025119781494140625,0.0,10101011111001001001000011001101,+-+-+-+++++--+--+--+----++--++-+,0,False,"[[2.9e-05, 258.41155191], [0.002512, 217.79168416]]",40,inf,quantum
precond_p=inf,32,-496.0,231.51158929266424,0.0,2,0.003348112106323242,0.0026569366455078125,0.0,11010010110010111101001100101000,++-+--+-++--+-++++-+--++--+-+---,0,False,"[[2.9e-05, 265.68583641], [0.002657, 231.51158929]]",41,inf,quantum
precond_p=inf,32,-496.0,220.1581047796591,0.0,2,0.0032291412353515625,0.0025501251220703125,0.0,11101101101010000011010011010010,+++-++-++-+-+-----++-+--++-+--+-,0,False,"[[3e-05, 254.86452504], [0.00255, 220.15810478]]",42,inf,quantum
precond_p=inf,32,-496.0,213.78114945974184,0.0,2,0.003387928009033203,0.002608060836791992,0.0,10000101100110110000111111001010,+----+-++--++-++----++++++--+-+-,0,False,"[[3e-05, 264.09886907], [0.002608, 213.78114946]]",43,inf,quantum
precond_p=inf,32,-496.0,212.3412909269201,0.0,2,0.0034508705139160156,0.002560853958129883,0.0,10101110010101110000101001100110,+-+-+++--+-+-+++----+-+--++--++-,0,False,"[[3.1e-05, 241.53176605], [0.002561, 212.34129093]]",44,inf,quantum
precond_p=inf,32,-496.0,229.39780164089402,0.0,2,0.003429889678955078,0.002689838409423828,0.0,10100100111000011011011100010101,+-+--+--+++----++-++-+++---+-+-+,0,False,"[[2.9e-05, 253.53807005], [0.00269, 229.39780164]]",45,inf,quantum
precond_p=inf,32,-496.0,211.24765988437215,0.0,2,0.0030579566955566406,0.002496957778930664,0.0,11111111100100010001010001001001,+++++++++--+---+---+-+---+--+--+,0,False,"[[3e-05, 243.75116571], [0.002497, 211.24765988]]",46,inf,quantum
precond_p=inf,32,-496.0,225.62881216143123,0.0,2,0.0032880306243896484,0.0026350021362304688,0.0,10010000110101011111000011110100,+--+----++-+-+-+++++----++++-+--,0,False,"[[3e-05, 255.262153], [0.002635, 225.62881216]]",47,inf,quantum
precond_p=inf,32,-496.0,219.56798265469826,0.0,2,0.003041982650756836,0.0025501251220703125,0.0,11100010110110000011101010101001,+++---+-++-++-----+++-+-+-+-+--+,0,False,"[[3e-05, 263.62037058], [0.00255, 219.56798265]]",48,inf,quantum
precond_p=inf,32,-496.0,225.2234827168229,0.0,2,0.003393888473510742,0.0026018619537353516,0.0,11011101000101110011000000101110,++-+++-+---+-+++--++------+-+++-,0,False,"[[3e-05, 256.15840879], [0.002602, 225.22348272]]",49,inf,quantum
